email,zrnr,iban,hostname,company,city,date_time,iso8601,time,pricetag,timezone,file_name,country,random_number,bank_country
elly.schleich@aol.com,JB-2123-4152-BANK,DE81528872195641309279,lt-81.jungfer.com,Eigenwillig Rose GbR,Hohenmölsen,2011-02-12 19:31:01,2022-04-23T07:32:34,17:58:00,"4,09 €",Africa/Sao_Tome,Erde.flac,Amerikanisch-Ozeanien,7943,DE
elli.herrmann@aol.com,JB-5492-2935-BANK,DE39551084126430683624,desktop-00.beier.net,Heinz,Meiningen,2003-11-01 22:52:26,2014-02-14T09:02:57,07:19:53,"42.395,46 €",America/Pangnirtung,fressen.flac,Portugal,1,DE
leopold.barth@gmx.de,JB-3268-3191-BANK,DE61522917464018473638,srv-28.kallert.de,Gröttner AG,Eisenach,1984-08-16 05:10:14,1983-08-26T17:28:44,02:35:57,"926,90 €",Pacific/Apia,ob.csv,St. Vincent und die Grenadinen,43,DE
rena.fritsch@hotmail.com,JB-7929-0681-BANK,DE98180981687599457043,srv-17.sager.com,Wähner Kramer GmbH,Koblenz,1987-06-28 04:16:17,2021-02-10T19:02:17,05:44:07,"938,67 €",America/Antigua,Wagen.avi,Trinidad und Tobago,2553464,DE
dietlinde.ruppersberger@proton.ch,JB-1802-2531-BANK,DE43520427931522596330,web-56.girschner.de,Becker Stiftung & Co. KGaA,Feuchtwangen,1980-10-20 10:34:44,2023-04-11T19:47:54,13:14:05,"84.712,07 €",Atlantic/Madeira,heiß.flac,Malawi,310832009,DE
dragica.lindau@gmx.de,JB-3075-3333-BANK,DE39285523657820118253,email-46.herrmann.com,Eckbauer,Saarlouis,1978-09-22 01:27:01,1990-12-05T01:50:10,13:42:15,"67.482,86 €",Europe/Paris,spielen.webm,Antigua und Barbuda,3183,DE
nikolaj.buchholz@proton.ch,JB-6444-5820-BANK,DE20467310479055558363,lt-38.kroker.org,Stiebitz Dörr GmbH & Co. KG,Eisenberg,1999-11-14 03:10:04,1970-08-11T07:32:22,15:52:52,"4.391,91 €",Asia/Tbilisi,nehmen.mov,Philippinen,6377,DE
karola.bruder@gmail.com,JB-2831-5568-BANK,DE30866896087400190961,srv-37.reuter.de,Eigenwillig Klemt GmbH,Lörrach,2019-11-19 11:05:27,2020-02-18T23:57:49,04:32:20,"56.876,43 €",America/St_Kitts,rot.mov,Lettland,8,DE
ramona.nohlmans@hotmail.com,JB-3976-2060-BANK,DE59352706991356896674,laptop-89.flantz.de,Ladeck GmbH,Parsberg,1973-06-04 05:15:43,1974-05-30T08:34:14,21:46:47,"50.965,11 €",Africa/Djibouti,Geld.json,Schweiz,1,DE
gönül.drub@aol.com,JB-2678-7901-BANK,DE49191600983390967729,desktop-97.baerer.com,Säuberlich Gertz e.V.,Wittstock,1990-09-24 00:49:21,1981-05-01T17:48:28,23:49:53,"276,30 €",Europe/Chisinau,Mädchen.png,Kambodscha,663,DE
alexej.hauffer@gmx.de,JB-3764-3720-BANK,DE97504169573479122567,web-22.haase.de,Harloff,Dinkelsbühl,1977-02-12 12:21:13,2000-02-10T05:37:05,12:49:24,"3,08 €",Africa/Tripoli,was.bmp,Neukaledonien,5,DE
burkhard.butte@proton.ch,JB-1285-1064-BANK,DE88793466813663710112,db-83.eberth.com,Dippel GmbH,Mittweida,1994-11-10 13:17:01,1977-05-16T00:00:01,22:18:24,"1.357,00 €",Europe/Athens,sieht.txt,Färöer,9,DE
horst-günter.hein@msn.com,JB-7783-4561-BANK,DE22962568468222954256,desktop-22.stadelmann.com,Hamann Anders GmbH & Co. OHG,Pfaffenhofen an der Ilm,2001-03-14 16:34:41,2011-04-27T13:08:56,04:15:26,"3,31 €",Pacific/Guadalcanal,tragen.jpeg,Australien,2661,DE
klaus-ulrich.kraushaar@hotmail.com,JB-5518-7153-BANK,DE78250759004720228840,srv-19.hiller.net,Wulff Langern KG,Aachen,1995-03-05 09:29:25,2002-12-13T12:03:16,08:04:22,"9.205,40 €",Europe/Athens,Ding.pdf,Russische Föderation,287999,DE
irmhild.segebahn@hotmail.com,JB-3813-2857-BANK,DE95050632560054066810,desktop-63.dussen.de,Bohnbach Schüler AG,Sulzbach-Rosenberg,1987-04-20 08:33:36,2016-08-15T01:50:57,00:50:00,"67,63 €",Asia/Brunei,Tante.odt,Armenien,1989,DE
bernt.junken@hotmail.com,JB-4646-0947-BANK,DE73428228674276185462,lt-84.schacht.net,Bachmann,Quedlinburg,2012-10-12 16:18:26,1987-08-15T14:34:07,11:35:33,"5.489,17 €",Asia/Kabul,Sommer.mp3,Marokko,1954313,DE
wolf-rüdiger.säuberlich@gmx.de,JB-3270-3731-BANK,DE82140444116481922383,lt-69.mende.de,Mitschke,Main-Höchst,1994-04-28 13:33:37,2022-01-08T23:38:04,16:21:07,"23.357,25 €",Europe/Tallinn,Klasse.wav,Bouvetinsel,441791,DE
zoran.davids@aol.com,JB-1712-3592-BANK,DE84112950528635952600,email-95.pruschke.org,Hettner,Schwäbisch Hall,1981-07-19 19:53:23,2002-04-09T17:51:34,10:17:02,"34,47 €",Asia/Shanghai,weinen.html,Kuba,4136,DE
hans-rainer.bauer@hotmail.com,JB-0870-1009-BANK,DE41936779307464240709,laptop-21.gierschner.com,Meister,Strasburg,1991-12-30 16:35:43,2011-04-25T14:06:17,04:11:32,"587,98 €",Asia/Pyongyang,Essen.mp4,Bulgarien,6962,DE
rotraud.killer@aol.com,JB-1487-7867-BANK,DE76527345545607901835,laptop-41.werner.com,Junck GmbH & Co. KGaA,Rochlitz,1984-08-07 12:12:43,1970-09-01T08:14:21,09:02:11,"5,71 €",Asia/Aqtau,bleiben.html,Australien,440977,DE
anneliese.hethur@aol.com,JB-1223-3380-BANK,DE18897157152134955809,lt-41.jacobi.de,Budig KG,Wertingen,1977-02-09 09:39:18,2006-10-11T07:08:02,21:43:04,"362,39 €",America/Guayaquil,Minute.gif,Westsahara,1,DE
edith.vogt@gmx.de,JB-2216-3855-BANK,DE30271502398566406680,web-95.hoevel.net,Preiß,Altötting,1997-04-08 14:20:18,2002-09-23T09:22:23,19:24:58,"4.209,13 €",Africa/Djibouti,als.gif,Jamaika,95863,DE
loni.heinrich@gmail.com,JB-4994-4156-BANK,DE90910277163270747942,email-63.junck.net,Flantz Pölitz KGaA,Euskirchen,1998-07-16 07:09:52,2000-03-17T22:41:46,07:30:24,"2,95 €",America/Guatemala,Opa.flac,Nordmazedonien,97395840,DE
wieland.kuhl@hotmail.com,JB-2801-2693-BANK,DE35504345176812597600,email-24.paffrath.com,Scholz e.V.,Demmin,2005-05-15 03:15:49,2018-01-01T07:03:03,21:11:57,"7.048,18 €",America/La_Paz,laufen.html,St. Pierre und Miquelon,374845595,DE
anika.süßebier@gmail.com,JB-4913-6919-BANK,DE32704946257295046009,email-72.wohlgemut.com,Lindau OHG mbH,Ebersberg,1970-02-16 15:18:28,1979-11-10T03:06:32,23:52:07,"25.071,91 €",Pacific/Kwajalein,ihr.bmp,Kaimaninseln,308449,DE
emmerich.gehringer@aol.com,JB-6437-1623-BANK,DE37762405208139122603,lt-49.holzapfel.com,Hoffmann,Uffenheim,1987-07-21 19:44:44,2020-02-08T16:33:24,18:38:07,"0,62 €",Asia/Riyadh,Wagen.txt,Guinea-Bissau,47,DE
sabrina.weitzel@proton.ch,JB-1487-4518-BANK,DE87957948724259118732,desktop-53.rose.com,Käster Drub GmbH & Co. OHG,Bernburg,2009-05-13 04:03:16,2014-08-26T22:51:26,15:02:21,"68.813,79 €",Europe/Warsaw,überall.odp,Palästinensische Gebiete,639651,DE
ljudmila.reuter@hotmail.com,JB-0533-6309-BANK,DE69634017008493060136,web-02.schenk.com,Bloch,Badoberan,1991-01-04 11:03:07,1998-08-04T18:16:51,21:55:28,"1,37 €",Africa/Freetown,packen.txt,Vereinigtes Königreich,4464,DE
reimund.oestrovsky@gmail.com,JB-2737-6006-BANK,DE36917598553716760791,db-45.sontag.com,Gutknecht GmbH & Co. OHG,Ochsenfurt,1980-10-01 16:11:57,1978-04-07T15:56:09,06:09:08,"9.307,13 €",Asia/Muscat,rufen.mp3,Andorra,358535,DE
eckhart.seidel@hotmail.com,JB-5529-7092-BANK,DE88515311147579032731,lt-29.heinrich.org,Fritsch Kreusel AG,Guben,2008-10-22 15:43:33,1984-03-16T06:44:38,07:29:06,"12.648,28 €",America/Guatemala,man.bmp,Litauen,41,DE
valentin.trüb@aol.com,JB-5321-4771-BANK,DE48341142484190830208,srv-08.bruder.com,Weimer Kobelt AG,Parsberg,2009-08-12 07:20:46,1990-12-23T20:09:47,09:11:48,"2,93 €",Europe/Vatican,Kopf.pptx,Anguilla,4149,DE
dietmar.schaaf@gmx.de,JB-5157-7980-BANK,DE45452380141334716090,web-59.drubin.com,Bohnbach Oderwald Stiftung & Co. KGaA,Potsdam,2001-08-30 14:11:33,1987-04-22T21:17:44,23:54:42,"69.796,60 €",Europe/Amsterdam,genau.jpeg,Russische Föderation,2173,DE
domenico.jessel@proton.ch,JB-2676-5805-BANK,DE89170498479492983556,laptop-63.langern.org,Pechel Müller AG,Witzenhausen,2017-10-14 20:22:39,2002-02-10T12:03:01,09:16:21,"5.281,22 €",Africa/Mogadishu,Ding.tiff,Guatemala,9,DE
hans-henning.hauffer@msn.com,JB-4247-2996-BANK,DE46814005391421706325,web-30.ehlert.com,Hübel Döhn KG,Teterow,1999-09-10 16:44:37,2014-10-18T01:22:44,13:13:58,"514,96 €",Africa/Bamako,immer.xlsx,Kolumbien,7554,DE
adrian.täsche@msn.com,JB-6498-2792-BANK,DE65448038481062449143,db-96.ditschlerin.com,Klemt Reuter GmbH,Zossen,1982-04-30 04:27:27,2022-12-25T22:07:16,09:19:01,"663,86 €",Europe/Istanbul,sofort.csv,Ungarn,791,DE
centa.stumpf@proton.ch,JB-0703-5790-BANK,DE52653771656400623263,lt-98.kostolzin.de,Hornich Fliegner KG,Wetzlar,2011-04-19 22:43:56,1973-08-14T13:27:12,02:44:32,"13.500,25 €",Europe/Vaduz,tot.jpg,Samoa,82425,DE
meik.dörr@gmx.de,JB-6184-0180-BANK,DE38264354097198561685,laptop-57.scheel.de,Heinz Bolnbach GmbH & Co. KG,Luckau,2000-10-05 15:21:56,1985-01-26T12:45:57,17:47:40,"2.394,31 €",Africa/Johannesburg,sofort.js,St. Vincent und die Grenadinen,468898227,DE
ioannis.hauffer@gmx.de,JB-6108-4433-BANK,DE55885664322596882979,lt-25.mentzel.de,Lindner Barkholz Stiftung & Co. KG,Calw,1994-09-06 12:39:33,1996-10-23T01:53:34,22:00:05,"346,31 €",Europe/Sofia,schlafen.avi,Bermuda,410529,DE
clara.förster@aol.com,JB-4086-4904-BANK,DE86210952540898691158,lt-46.mende.net,Zorbach,Greifswald,2012-12-05 14:04:50,2021-05-16T15:57:15,20:59:53,"1,08 €",Africa/Mbabane,zeigen.xlsx,Demokratische Republik Kongo,4,DE
ibrahim.beer@msn.com,JB-6007-3292-BANK,DE23406865202264482080,email-28.neuschaefer.net,Rudolph,Rehau,2015-09-12 17:31:40,1980-06-10T07:59:35,20:06:32,"5,65 €",Pacific/Nauru,Geschenk.js,Dänemark,513903,DE
herrmann.hübel@proton.ch,JB-7700-1195-BANK,DE17395076084085021146,db-91.wohlgemut.de,Siering Wulff AG,Meißen,1994-11-30 06:19:18,2022-05-05T02:47:30,16:20:28,"58,03 €",Africa/Conakry,lesen.html,Bulgarien,26009,DE
renato.wilmsen@gmail.com,JB-1563-0987-BANK,DE70897903530796993935,desktop-12.krause.org,auch Schlauchin,München,2010-06-04 10:53:03,2020-01-11T06:42:37,07:07:43,"86.575,33 €",America/Bogota,ich.pages,Brasilien,247342,DE
elfi.pölitz@proton.ch,JB-2401-2691-BANK,DE02369461537552329472,web-03.christoph.com,Riehl,Jülich,1974-02-08 04:56:27,1987-06-12T09:24:20,13:54:22,"7.968,16 €",Asia/Ashgabat,öffnen.flac,Schweiz,3,DE
luzie.losekann@msn.com,JB-1024-7124-BANK,DE16407462484464938373,srv-86.linke.de,Kuhl Bender KG,Hohenmölsen,2008-09-06 01:04:21,2016-10-07T12:58:46,23:14:22,"1.205,51 €",Asia/Ashgabat,Schiff.tiff,Dschibuti,377693828,DE
gordana.mude@hotmail.com,JB-3528-3615-BANK,DE44983265003171741879,lt-24.holzapfel.com,Wilms Biggen AG,Kulmbach,2008-03-28 05:27:46,1981-05-09T23:06:17,15:29:25,"8.734,12 €",Pacific/Nauru,Ferien.txt,Panama,9,DE
wigbert.köhler@hotmail.com,JB-6548-7081-BANK,DE75746152146253464604,email-04.bolnbach.com,Tintzmann,Weimar,2020-03-29 21:25:24,1997-07-21T12:02:51,00:45:37,"470,52 €",Europe/Budapest,voll.html,Rumänien,167205062,DE
flora.seifert@hotmail.com,JB-4388-7453-BANK,DE12907646102466852943,web-99.thanel.com,Thies,Gräfenhainichen,1975-01-13 02:08:17,2005-05-27T02:27:18,20:04:53,"10.134,98 €",Europe/Zurich,Frage.wav,Südafrika,853,DE
reimund.sager@proton.ch,JB-0725-6429-BANK,DE05203695988969822201,lt-69.fechner.com,Scholz AG,Aschaffenburg,1980-05-05 12:29:09,1990-06-25T04:44:44,16:42:24,"1,83 €",Africa/Asmera,offen.flac,Lesotho,54,DE
sven.gutknecht@gmx.de,JB-6453-2819-BANK,DE08052351329995941760,laptop-81.gumprich.de,Hoffmann Förster AG & Co. KG,Illertissen,2020-07-24 17:42:08,1995-06-07T16:17:13,11:46:30,"40.914,09 €",America/Port_of_Spain,halbe.bmp,Afghanistan,87930,DE
rosmarie.ehlert@msn.com,JB-4915-7930-BANK,DE29996611613525942383,desktop-83.kuehnert.com,Vollbrecht,Brilon,2009-06-10 18:25:36,1970-05-23T05:20:25,23:18:43,"7,42 €",Africa/Bujumbura,bis.txt,Thailand,24,DE
julia.davids@aol.com,JB-5898-2265-BANK,DE31795101072227319870,desktop-20.kaul.net,Schmiedt Schenk AG & Co. KGaA,Ludwigslust,1972-12-11 20:54:41,1974-05-06T17:00:50,06:25:47,"6.296,91 €",Africa/Tunis,gestern.gif,Chile,21769592,DE
geraldine.naser@aol.com,JB-5016-6920-BANK,DE78340834940611633703,web-09.moechlichen.com,Eckbauer Döring GmbH & Co. KGaA,Staffelstein,2021-08-20 03:08:48,2005-11-30T02:34:47,15:13:18,"2,05 €",Pacific/Port_Moresby,mit.key,Neuseeland,1,DE
ryszard.kostolzin@hotmail.com,JB-1017-5696-BANK,DE04354193547701564091,web-77.freudenberger.de,Kade,Beilngries,2016-07-31 20:02:20,2018-03-12T06:43:15,23:16:27,"1.326,81 €",Asia/Thimphu,sein.tiff,Kanada,525061,DE
volker.drewes@msn.com,JB-6219-7893-BANK,DE49332692536782312856,srv-29.bruder.com,Bähr Siering KG,Oberviechtach,2013-07-29 00:47:01,2002-05-28T01:29:01,01:18:23,"8,33 €",Europe/Bratislava,leben.doc,Westsahara,6288685,DE
roland.gute@hotmail.com,JB-2969-7447-BANK,DE75152820566495031272,desktop-16.schoenland.de,Wirth Ullrich GbR,Viechtach,1987-04-01 04:41:05,2005-01-31T18:04:09,11:34:04,"91.228,69 €",Asia/Ashgabat,ging.html,Jamaika,1556,DE
conny.noack@hotmail.com,JB-6084-4087-BANK,DE96463249573664323015,desktop-39.schwital.de,Bolnbach Paffrath GbR,Parchim,1984-12-19 11:55:31,1976-03-13T18:55:36,13:28:12,"5.028,09 €",Africa/Khartoum,nennen.ods,St. Barthélemy,66795525,DE
massimo.heinz@proton.ch,JB-3744-3679-BANK,DE05796845902048880700,db-53.rose.net,Junitz Mielcarek Stiftung & Co. KG,Uelzen,1986-01-13 23:27:14,2004-05-23T06:24:54,10:40:50,"4.832,77 €",Australia/Perth,oder.ods,Kiribati,52749,DE
marianne.lange@gmail.com,JB-7661-6477-BANK,DE44458228735583988004,lt-18.albers.com,Lange e.G.,Bautzen,2014-10-06 19:15:39,2006-02-16T04:39:40,08:28:41,"32,73 €",Africa/Khartoum,warum.jpeg,Lettland,7495561,DE
ulf.huhn@msn.com,JB-5092-1444-BANK,DE33354018946950062471,laptop-47.berger.com,Weitzel Löwer AG & Co. KG,Wolfach,2022-08-23 20:32:48,2009-10-16T02:43:58,23:44:37,"5.095,72 €",Europe/Brussels,finden.doc,Réunion,12671879,DE
kathleen.schüler@msn.com,JB-1245-1005-BANK,DE84949103706487796634,web-37.jessel.com,Zänker e.G.,Feuchtwangen,1988-09-29 00:56:39,2013-03-02T05:22:36,23:32:14,"65.540,86 €",Africa/Cairo,dunkel.mov,Niger,8,DE
james.adler@msn.com,JB-7384-6055-BANK,DE94826885914689098814,desktop-32.bruder.de,Herrmann GmbH,Güstrow,2023-02-01 19:03:14,1978-10-18T17:59:05,19:38:36,"0,37 €",Europe/Dublin,helfen.css,Serbien,83403,DE
marliese.schomber@gmail.com,JB-5788-1196-BANK,DE26956078566855384485,email-74.junck.de,Hellwig GbR,Hansestadttralsund,1971-06-28 01:42:14,2001-12-12T02:23:39,07:12:36,"412,26 €",Africa/Niamey,langsam.mov,Dominica,295232178,DE
sören.riehl@hotmail.com,JB-4822-1287-BANK,DE10651543069521675383,laptop-01.holzapfel.net,Anders Wulff OHG mbH,Kusel,1975-06-09 01:33:15,1994-02-20T09:41:12,11:04:59,"87.795,91 €",Asia/Taipei,kommen.txt,Bangladesch,10341,DE
alfons.heydrich@hotmail.com,JB-7879-3629-BANK,DE05159825258554786388,desktop-17.heuser.com,Mitschke Seifert e.V.,Kitzingen,1995-09-30 20:27:27,1971-09-23T10:25:45,04:03:31,"811,64 €",Pacific/Funafuti,Wiese.css,Paraguay,611,DE
meik.budig@gmx.de,JB-1084-2009-BANK,DE03317949419639152596,lt-13.krause.net,Putz,Rothenburg ob der Tauber,1991-12-02 15:17:04,2004-04-09T21:27:55,17:08:44,"747,89 €",Africa/Ceuta,fressen.mp4,China,835718517,DE
friedrich.textor@gmx.de,JB-2525-4687-BANK,DE79971096754106483184,srv-89.gnatz.net,Adler Etzler Stiftung & Co. KGaA,Lörrach,1981-03-12 00:29:28,2019-03-28T00:47:58,13:19:59,"6,17 €",Asia/Tbilisi,laufen.html,El Salvador,311,DE
friederike.lachmann@gmx.de,JB-0246-7059-BANK,DE83156378969165408902,lt-56.bolnbach.de,Scheuermann KG,Stadtsteinach,2021-02-21 04:52:52,2007-04-10T11:49:47,14:02:17,"5.867,90 €",Asia/Brunei,Haus.xlsx,Kaimaninseln,2,DE
hassan.wagner@aol.com,JB-2239-4291-BANK,DE23526036299170224915,email-11.roskoth.com,Binner GbR,Jülich,1989-10-07 04:02:46,1974-11-02T12:16:16,00:39:02,"426,79 €",Asia/Tokyo,verstecken.mp4,Nicaragua,518,DE
bernhardine.junk@gmail.com,JB-2218-5498-BANK,DE26852153655352572898,lt-07.dippel.com,Mühle Hahn GmbH & Co. KGaA,Lübz,1978-05-08 07:11:25,2014-04-12T09:28:21,20:08:48,"4,77 €",Asia/Singapore,Zeit.css,Südafrika,7368432,DE
magarete.klotz@msn.com,JB-5010-2879-BANK,DE66619008717600836607,email-49.koch.de,Eberth GbR,Waldmünchen,1986-10-24 04:16:43,1982-05-07T15:28:36,21:25:47,"6.234,30 €",Africa/Lusaka,plötzlich.docx,Togo,4463,DE
mahmoud.schäfer@proton.ch,JB-6267-0430-BANK,DE65561592637599532937,lt-31.becker.net,Girschner Bonbach GbR,Luckenwalde,2001-10-11 18:01:01,2017-02-26T10:33:07,18:47:39,"2,01 €",Asia/Dushanbe,bei.jpg,Irak,88844,DE
heinz dieter.zahn@gmail.com,JB-0841-7146-BANK,DE21315978196107223686,laptop-98.schaaf.org,Albers Albers KG,Rudolstadt,1975-07-04 19:01:37,2020-05-28T16:39:50,08:30:15,"267,28 €",Africa/Khartoum,nennen.txt,Taiwan,289189,DE
bernward.dehmel@msn.com,JB-3622-1347-BANK,DE49754119106146084648,laptop-10.luebs.org,Werner Hesse AG,Hildburghausen,1981-11-29 20:11:59,2015-03-08T10:43:10,07:20:22,"56,17 €",Africa/Lubumbashi,wünschen.mp4,Thailand,564,DE
roy.jessel@hotmail.com,JB-5603-3232-BANK,DE12737253720513415157,lt-35.wilms.de,Krebs Krebs AG & Co. KGaA,Gardelegen,1985-04-13 00:27:18,2018-06-19T11:02:19,09:21:50,"3,55 €",Asia/Singapore,spielen.css,Kirgisistan,201129906,DE
bertha.hein@proton.ch,JB-2058-1865-BANK,DE46231227804528985441,srv-79.becker.net,Jäntsch AG,Schwarzenberg,2017-12-05 03:14:56,1985-08-19T05:41:54,15:01:48,"834,03 €",Asia/Qatar,mein.json,Neukaledonien,229,DE
achim.wohlgemut@hotmail.com,JB-4623-5326-BANK,DE86258869404995221599,db-52.roehrdanz.de,Niemeier,Soltau,1982-11-02 15:13:40,1996-08-30T09:40:15,16:34:27,"2,93 €",Asia/Yerevan,scheinen.mov,São Tomé und Príncipe,754484,DE
magarete.rosenow@gmail.com,JB-3643-2171-BANK,DE40266386931024472572,email-81.margraf.com,Seidel Koch GbR,Schwabmünchen,1993-12-18 20:08:11,1999-04-29T00:19:28,16:18:41,"436,52 €",Europe/Sarajevo,weiß.json,Niederländische Antillen,1858,DE
georgine.gotthard@gmail.com,JB-2069-2781-BANK,DE80451513094322026830,web-31.beer.net,Köster Franke GmbH,Hagenow,1981-05-22 01:12:26,1987-02-08T03:05:24,23:31:24,"791,26 €",Asia/Kabul,leise.flac,Alandinseln,7177,DE
nelli.hornich@hotmail.com,JB-7449-3193-BANK,DE72208671531495990180,desktop-09.kusch.com,Pölitz,Calw,1991-09-20 21:59:42,2007-03-23T15:01:41,02:23:06,"768,67 €",Europe/Amsterdam,ja.txt,Guyana,0,DE
reiner.flantz@msn.com,JB-6145-6021-BANK,DE44564494120232466821,email-47.maelzer.org,Stey Geißler GmbH & Co. OHG,Pritzwalk,2010-05-12 05:01:04,2017-06-22T13:10:36,04:03:13,"5,06 €",America/Grenada,lange.webm,Palästinensische Gebiete,7014,DE
hatice.wagenknecht@msn.com,JB-3727-3996-BANK,DE41596390630876629228,laptop-89.briemer.com,Salz Ladeck GmbH,Gotha,2021-04-16 09:13:54,1983-01-18T16:42:46,02:18:25,"3.369,63 €",Africa/Mbabane,später.avi,Nauru,591900,DE
undine.scheibe@gmail.com,JB-7189-0718-BANK,DE59538715507813908073,web-29.ladeck.de,Pohl,Schwerin,1972-08-30 11:07:08,2009-02-20T18:58:48,07:17:34,"7.732,06 €",Africa/Johannesburg,Mensch.odt,Französisch-Guayana,219161,DE
andrea.rudolph@msn.com,JB-4238-6208-BANK,DE45673669994718490141,email-78.gierschner.com,Wesack,Freising,1991-08-25 05:38:38,2001-09-22T03:19:20,03:25:28,"98,45 €",America/Montevideo,ins.mp4,Deutschland,42574331,DE
hasan.butte@aol.com,JB-3783-4862-BANK,DE89673965630594285700,lt-25.hiller.com,Dippel AG,Cloppenburg,1979-12-28 13:32:27,2022-05-31T14:54:05,08:38:43,"10,07 €",Pacific/Tarawa,besser.bmp,Griechenland,0,DE
dietlind.werner@proton.ch,JB-5847-3566-BANK,DE79764555763629899576,web-06.koester.net,Warmer Schmidtke e.V.,Eisenhüttenstadt,1991-03-09 17:01:20,2006-12-29T06:39:33,08:46:31,"210,49 €",America/Costa_Rica,heute.jpeg,Kolumbien,5,DE
burkhard.riehl@proton.ch,JB-3795-3465-BANK,DE48643985544526809140,srv-10.loechel.org,Römer,Riesa,1970-10-27 03:04:50,1993-06-04T07:17:17,21:01:36,"12.926,55 €",Africa/Freetown,schicken.mp4,Martinique,88466,DE
alwin.haering@proton.ch,JB-0716-5419-BANK,DE31543321705364135618,web-25.stoll.com,Jacobi Jäckel,Viersen,1978-01-13 10:26:42,2009-06-16T00:23:28,11:55:14,"196,77 €",Europe/Paris,rund.flac,Jamaika,1,DE
veit.caspar@gmail.com,JB-6058-1645-BANK,DE97644050861732298818,laptop-29.bachmann.de,Siering,Säckingen,1997-12-09 22:49:11,2010-08-29T12:49:18,12:45:07,"13,56 €",Asia/Yerevan,war.wav,Irak,9,DE
