address,zrnr,fullname,bank_country,date,city,mac_address,latitude,date_time,language_code,pricetag,file_name,company,random_number,country,time,timezone
"Zürcherstrasse 78
1688 Naters",JB-7747-7809-BANK,Lorenzo Scheidegger,CH,1975-07-21,Meyrin,f4:62:d4:15:6c:cf,-58.463341,2014-04-16 00:14:46,sa,$328.33,consectetur.mp3,"Schenk, Bühler and Widmer",3,Nicaragua,16:14:02,Africa/Ndjamena
"Stöcklistrasse 984
3110 Davos",JB-1831-2498-BANK,Gordana Hoffmann,CH,2007-07-14,Neuenburg,91:a0:c1:08:46:76,-55.307494,1993-06-06 08:36:54,is,$8.64,minus.numbers,Hess-Kaiser,6078279,Madagascar,23:50:32,Europe/Vatican
"Blaserstrasse 92
5466 Wald",JB-0519-2955-BANK,Leona Betschart,CH,2020-05-31,Altstätten,a4:d1:ae:be:ec:2c,58.0991755,1986-03-16 18:13:20,eo,$900.28,ad.mov,Schäfer Inc,84135288,Syria,19:37:27,America/Dominica
"Bianchistrasse 91
2269 Bernex",JB-3115-5897-BANK,Rodrigo Gfeller,CH,1992-11-30,Maur,35:e6:97:45:04:5f,-75.217528,1999-10-18 19:15:00,wae,$652.87,quisquam.mp3,Zimmermann-Felder,415,Dominican Republic,11:59:51,Asia/Chongqing
"Blumstrasse 18
1797 Rüti",JB-6229-0622-BANK,Rosalba Steffen,CH,1986-08-09,La Chaux-de-Fonds,d5:0b:4b:2a:29:cb,-74.6562045,1975-01-14 09:15:17,hi,$12.36,architecto.mp3,Zehnder-Kälin,1,Antigua and Barbuda,13:26:35,Pacific/Guadalcanal
"Hofmannstrasse 43
1273 Dübendorf",JB-7621-3086-BANK,Balthasar Kessler,CH,1976-11-03,Aesch,31:05:13:89:3f:ef,37.8322925,1983-07-22 14:47:46,mn,"$2,901.12",et.numbers,Amrein LLC,67081766,Andorra,13:08:46,Europe/Vaduz
"Kohlerstrasse 10
3371 Münsingen",JB-1150-4328-BANK,Rolf Eichenberger,CH,1974-07-15,Ostermundigen,eb:30:1d:46:d3:2f,-27.149529,1974-08-23 19:47:18,hy,$0.47,libero.avi,"Frey, Vogel and Furrer",596,Angola,19:37:27,America/El_Salvador
"Bucherstrasse 781
8891 Wohlen",JB-6920-5314-BANK,Käthi Felber,CH,2004-09-27,Montreux,74:da:fc:7b:0c:53,-80.051438,2019-09-05 17:56:42,ne,$8.43,velit.webm,Fehr-Bauer,62159963,Barbados,14:48:05,Pacific/Efate
"Wüthrichstrasse 9
4110 Val-de-Ruz",JB-3187-5545-BANK,Ronald Sutter,CH,1980-07-24,Zürich,4b:f6:64:14:32:2c,53.7759205,2007-01-10 19:55:56,tr,$4.73,velit.csv,"Hunziker, Keller and Herzog",76,Georgia,08:28:48,Europe/Ljubljana
"Grafstrasse 49
8152 Ostermundigen",JB-5656-1928-BANK,Miodrag Isler,CH,2010-05-06,Nyon,80:7f:03:d6:98:75,-10.9989695,1987-08-23 04:41:59,lzh,$40.58,ipsam.txt,Seiler-Baumgartner,4,Taiwan,12:15:47,Africa/Bangui
"Müllerstrasse 22
8916 Siders",JB-3673-5850-BANK,Fabienne Felder,CH,2014-07-05,La Chaux-de-Fonds,91:cc:ab:23:53:f7,-42.595230,1997-09-30 20:44:04,ckb,$12.58,laudantium.css,Ammann-Fischer,34858,Sri Lanka,11:01:10,Pacific/Ponape
"Roosstrasse 3
7403 Köniz",JB-0337-5564-BANK,Uwe Lehmann,CH,1983-03-15,Neuenburg,c6:9d:48:f9:b5:d2,66.8761585,2001-07-26 03:49:18,de,"$77,279.50",laudantium.jpeg,"Eugster, Arnold and Wirz",883,Montenegro,11:47:40,Europe/Copenhagen
"Favrestrasse 227
2130 Liestal",JB-7577-2566-BANK,Ramona Wegmann,CH,1979-01-01,Brig-Glis,15:78:b4:c8:11:24,32.421702,2014-11-12 05:21:36,gv,"$97,301.65",at.bmp,"Widmer, Leunberger and Kern",3488324,Kuwait,02:26:41,Asia/Tashkent
"Mettlerstrasse 422
6051 Ecublens",JB-2326-4363-BANK,Tiago Fehr,CH,2011-11-22,Muttenz,f0:5d:a2:8c:76:49,-67.9255445,1982-11-28 05:37:00,km,"$9,059.06",porro.wav,Schenk LLC,6,Vatican City,12:09:38,Asia/Karachi
"Schallerstrasse 43
2296 Brugg",JB-3089-1047-BANK,Federica Walter,CH,2022-08-17,Lutry,05:2a:67:fd:c3:fb,32.163910,1997-05-25 01:14:33,fy,$1.63,numquam.wav,Thommen-Isler,8862,Dominica,13:59:28,Europe/Warsaw
"Benzstrasse 23
4081 Wädenswil",JB-2449-2636-BANK,Livio Portmann,CH,1974-06-18,Arbon,9c:d5:99:34:80:39,51.885980,2018-11-09 23:00:30,kk,"$86,808.63",atque.html,Geiger LLC,844839,Algeria,09:12:57,Atlantic/Cape_Verde
"Häfligerstrasse 51
9086 Köniz",JB-2539-0408-BANK,Janic Wehrli,CH,1983-11-11,Binningen,fe:3a:19:a6:ac:14,50.9683295,1997-06-25 02:17:12,the,$5.07,unde.csv,"Bühlmann, Wolf and Stauffer",6453,Brazil,23:33:09,Europe/Belgrade
"Stockerstrasse 65
1709 Martigny",JB-5858-1094-BANK,Andreia Ammann,CH,2020-06-06,Oberwil,25:78:75:98:fd:31,71.3368735,1995-05-09 12:01:20,fa,$9.72,impedit.xlsx,Pfister-Eichenberger,27,Malta,22:25:06,Europe/Vatican
"Beckstrasse 111
1285 St. Gallen",JB-2245-7542-BANK,Evan Ott,CH,1995-03-18,Rheinfelden,02:3b:25:68:e0:24,77.619211,2002-12-07 05:18:19,ha,"$2,756.04",deleniti.wav,"Imhof, Steiner and Senn",609742,Kuwait,20:10:36,America/Tegucigalpa
"Huberstrasse 63
9888 Urdorf",JB-0330-4025-BANK,Damian Baumann,CH,2000-05-04,Siders,a5:49:f9:79:28:16,-59.718640,1992-03-13 12:39:17,fy,"$39,539.88",rerum.mp3,Keller Inc,23180,Israel,08:17:51,Pacific/Truk
"Wolfstrasse 27
6331 Vevey",JB-2702-4645-BANK,Eric Bader,CH,2006-10-31,Amriswil,34:27:f4:cb:1d:69,-79.857400,2010-05-10 17:37:50,ku,"$7,518.92",laudantium.numbers,Lüthi LLC,992372,East Timor,04:31:27,Africa/Khartoum
"Gasserstrasse 8
4451 Aesch",JB-7706-0927-BANK,Armando Siegrist,CH,2021-03-28,Spiez,ca:b4:37:95:d1:20,-74.6023255,2004-12-12 14:38:25,te,"$49,990.96",ad.mp3,"Schmidt, Bachmann and Wüthrich",152,United Arab Emirates,07:17:03,America/Panama
"Bachmannstrasse 55
7089 Münsingen",JB-3009-6850-BANK,Jasmina Felber,CH,1970-04-12,Münchenbuchsee,29:d9:9d:ab:3f:22,5.306600,1992-03-23 06:41:12,ar,$4.74,ab.odp,Erni Ltd,29252785,Senegal,21:21:58,Asia/Kabul
"Albrechtstrasse 14
8192 Möhlin",JB-4334-5284-BANK,Marielle Sutter,CH,1995-06-24,Spiez,5e:69:39:32:de:4f,61.478940,2021-10-29 10:59:18,mg,"$48,120.59",non.html,"Gloor, Portmann and Haas",9640,Slovakia,03:27:29,Europe/Vilnius
"Peterstrasse 72
4949 Luzern",JB-3059-3356-BANK,Nik Graf,CH,2008-05-14,Suhr,2a:7e:31:3a:e1:b6,-82.731932,1997-04-13 23:09:37,af,$54.86,iusto.gif,Thommen Ltd,841592,Saint Vincent and the Grenadines,19:40:58,America/Barbados
"Eglistrasse 3
7366 Genf",JB-2129-4647-BANK,Melisa Seiler,CH,1971-12-17,Arbon,ff:9e:2d:9c:6a:a6,44.1267365,2007-03-18 10:41:59,ts,$9.69,ratione.avi,Müller PLC,990234,Trinidad and Tobago,16:46:27,Africa/Gaborone
"Brunstrasse 383
6532 Küssnacht",JB-0481-5254-BANK,Frida Blum,CH,2000-09-05,Flawil,c5:70:61:7c:0b:cf,83.1264935,2012-06-13 13:07:25,nan,"$2,040.36",quas.webm,Marti-Maurer,415447,United Kingdom,08:36:28,America/Tegucigalpa
"Sutterstrasse 12
3130 Einsiedeln",JB-0355-7816-BANK,Kay Blaser,CH,2009-03-15,Bassersdorf,3e:3a:bf:f7:e7:47,-47.168046,1999-01-23 12:22:57,as,$1.00,unde.avi,"Tanner, Hofmann and Benz",52,Indonesia,11:34:54,Europe/Riga
"Hirtstrasse 639
1001 Küsnacht",JB-7191-4425-BANK,Joseph Favre,CH,1976-05-24,Frauenfeld,55:2c:88:94:3b:fd,-79.145138,2021-11-02 06:45:55,hu,"$2,486.98",molestiae.wav,"Koch, Grob and Mäder",527326,The Gambia,21:40:05,Asia/Karachi
"Islerstrasse 8
3414 Renens",JB-1029-5951-BANK,Priscilla Albrecht,CH,2018-01-05,Zollikofen,4f:93:50:47:92:54,23.847186,1990-04-30 10:53:18,doi,"$1,343.45",nam.css,"Baumann, Hodel and Bühler",99750223,Jordan,19:28:46,Africa/Ouagadougou
"Hotzstrasse 66
9009 Münchenbuchsee",JB-4926-7571-BANK,Erkan Furrer,CH,1971-03-08,Oftringen,dc:64:b4:20:e6:a0,75.278828,2007-09-23 00:01:36,be,$96.00,asperiores.pages,"Berger, Roos and Kuhn",71,Vietnam,10:19:54,Asia/Shanghai
"Scherrerstrasse 144
8541 Olten",JB-2849-2685-BANK,Camilla Stauffer,CH,1999-04-18,Naters,bb:2d:9d:16:33:b5,-88.387025,1970-03-30 21:55:07,fur,$99.90,pariatur.gif,Schürch-Meister,81473,Tajikistan,01:48:29,America/Guatemala
"Hodelstrasse 61
7677 Belp",JB-3779-5294-BANK,Melchior Bühler,CH,2012-11-12,Steffisburg,7b:45:a7:8c:4b:27,11.9200665,1992-07-24 19:17:10,bhb,$594.02,quaerat.avi,Scherrer Group,55003062,Ghana,01:15:11,Europe/Sofia
"Kernstrasse 19
1053 Kriens",JB-7566-3910-BANK,Miguel Marti,CH,1997-05-25,Zug,0d:cf:a8:20:f8:10,23.279456,2003-09-29 09:49:08,az,"$60,916.84",id.csv,"Christen, Studer and Stocker",82,Syria,13:03:20,America/Santo_Domingo
"Zieglerstrasse 2
5213 Lausanne",JB-2600-4126-BANK,Jaron Vogt,CH,1977-06-01,Münchenstein,f0:1a:68:01:28:f5,18.051888,2019-10-01 01:09:21,ks,"$68,208.60",vitae.mov,Probst-Küng,347791,Central African Republic,09:34:34,Europe/Chisinau
"Schärstrasse 1
1630 Spreitenbach",JB-2401-2861-BANK,Martha Meyer,CH,1999-05-31,Gossau,44:e6:27:f1:22:7e,-41.3267855,1982-02-24 20:06:49,quz,$597.88,magnam.html,"Giger, Wirth and Imhof",160584669,Singapore,18:00:14,Europe/Stockholm
"Wagnerstrasse 9
4191 Prilly",JB-4297-7442-BANK,Carina Ackermann,CH,1986-09-16,Pratteln,ea:23:8b:07:3f:1a,-60.538601,2006-04-05 03:50:37,sd,"$25,939.20",animi.wav,Wegmann PLC,95450148,Yemen,05:26:16,America/St_Vincent
"Ottstrasse 85
9502 Schwyz",JB-3501-1343-BANK,Concetta Blaser,CH,1990-09-12,Sitten,31:1d:ad:02:03:b3,56.969111,2015-04-08 03:14:06,lv,$2.85,omnis.mp3,"Fischer, Staub and Lustenberger",46796,Kiribati,23:19:56,Africa/Porto-Novo
"Portmannstrasse 387
9987 Brig-Glis",JB-6749-6534-BANK,Leandro Schmidt,CH,2017-04-06,Affoltern,ad:b7:e1:d6:29:1d,-32.3521855,2016-01-18 15:29:41,hne,$363.68,nulla.flac,"Wolf, Brunner and Schürch",2505,Sierra Leone,12:00:38,America/Jamaica
"Moserstrasse 958
5474 St. Gallen",JB-2562-5049-BANK,Matej Schär,CH,2002-02-16,Schwyz,a2:1d:56:55:29:21,-88.4432765,2012-09-05 05:20:17,hne,"$9,771.68",fuga.json,"Baumann, Gloor and Suter",9958592,Saint Vincent and the Grenadines,19:14:45,Pacific/Kiritimati
"Haasstrasse 61
2667 Sarnen",JB-2948-5114-BANK,Kamil Steiner,CH,1979-08-30,Horw,fd:14:d6:a8:b7:5e,-79.7118935,2018-11-14 08:05:44,ja,$4.46,veritatis.pdf,"Winkler, Zehnder and Scheidegger",645316602,Botswana,17:00:29,Africa/Bissau
"Schärstrasse 57
3830 Cham",JB-4140-6282-BANK,Zita Wirth,CH,2021-07-19,Pfäffikon,8e:b2:9d:16:d5:d7,-9.1069825,1990-09-26 00:46:52,yue,$156.89,sit.tiff,Bieri-Häfliger,5281664,Argentina,18:09:36,Africa/Bujumbura
"Michelstrasse 71
6687 Gossau",JB-1527-4124-BANK,Janic Kaiser,CH,1990-07-07,Kriens,94:f9:dd:48:da:13,81.066763,2005-10-26 07:33:41,tt,$56.81,qui.mp3,"Scheidegger, Kälin and Hauser",26235,Ecuador,00:12:54,Africa/Ouagadougou
"Hoffmannstrasse 646
3641 Muttenz",JB-2701-6321-BANK,Manon Beck,CH,1974-07-22,Morges,16:f0:16:e9:98:13,-45.104552,1981-08-01 10:39:53,os,$8.27,culpa.webm,Haas-Merz,41973,Indonesia,05:44:52,Europe/Zagreb
"Müllerstrasse 404
1763 Aarau",JB-6804-2423-BANK,Heinrich Wenger,CH,1999-04-24,Buchs,cd:64:9c:92:ac:d0,-13.946366,2004-09-13 21:09:54,wo,$367.84,ducimus.mp3,"Frei, Giger and Schärer",375182238,Taiwan,04:31:37,Europe/Athens
"Blumstrasse 952
9736 Glarus",JB-0619-5101-BANK,Werner Roos,CH,1989-02-14,Pfäffikon,0d:d1:8c:5f:96:b9,1.749042,1974-04-13 21:03:30,nb,$44.26,repellendus.json,"Stutz, Braun and Seiler",5351,Costa Rica,15:06:59,Pacific/Ponape
"Frickstrasse 2
1960 Baden",JB-0842-1156-BANK,Samanta Studer,CH,1973-10-15,Schaffhausen,a2:19:6a:ef:c6:2d,44.9986185,2003-04-26 20:16:36,nl,$32.70,sit.mov,Lustenberger LLC,547110600,Democratic Republic of the Congo,23:12:17,Africa/Ndjamena
"Ritterstrasse 4
9382 Kreuzlingen",JB-1383-1096-BANK,Elda Wirz,CH,2022-03-26,Rüti,3c:98:51:ef:38:2c,-67.063661,2008-11-29 11:42:16,ca,$23.33,nobis.flac,"Frick, Lutz and Wegmann",652373646,People's Republic of China,20:27:36,Asia/Qatar
"Amreinstrasse 26
8103 Kreuzlingen",JB-3513-4070-BANK,Leonhard Schwab,CH,1992-03-25,Amriswil,82:17:86:23:6f:01,22.173198,1978-11-24 01:59:38,kn,"$4,496.69",nemo.wav,Gloor and Sons,3069,Tajikistan,05:50:27,Asia/Phnom_Penh
"Ritterstrasse 6
6620 Lyss",JB-2707-2659-BANK,Adriana Leu,CH,1993-07-29,Adliswil,cd:26:1d:41:6f:20,10.415004,2021-01-27 17:07:26,mai,"$7,203.02",facere.html,Stauffer-Forster,1,Czech Republic,11:35:05,Asia/Aden
"Lehmannstrasse 874
2457 Thalwil",JB-3722-4576-BANK,Luz Bosshard,CH,1996-04-05,Neuenburg,20:9d:8e:e3:1d:f9,26.037102,1992-06-30 11:48:12,mi,$25.57,nulla.wav,Bucher Ltd,34,Sri Lanka,00:21:58,Africa/Windhoek
"Peterstrasse 8
3135 Maur",JB-6644-3839-BANK,Philippe Vogel,CH,1993-10-27,Veyrier,80:29:ca:b8:89:5a,14.693660,1990-08-24 17:17:10,tk,$348.07,blanditiis.ods,Christen-Moser,70700742,Niger,20:10:46,Asia/Muscat
"Ammannstrasse 74
2021 Luzern",JB-3480-3803-BANK,Elia Blaser,CH,1978-03-14,Thônex,9e:4d:cf:24:58:5f,44.717571,1985-05-06 22:23:07,yi,$979.36,ab.js,Wolf PLC,669102113,Panama,04:32:52,Europe/San_Marino
"Fehrstrasse 1
6566 Oberwil",JB-4329-2799-BANK,Hermann Meili,CH,2001-11-04,Glarus,41:5b:35:5b:1e:1b,-65.6941845,1974-05-06 16:55:28,tn,$220.03,autem.mp3,Berger-Aebi,6649,Croatia,19:29:23,America/Belize
"Bühlmannstrasse 8
7235 Zollikon",JB-0808-7327-BANK,Nick Ferrari,CH,1980-10-22,Pratteln,b8:7b:2e:09:a2:2d,59.6233345,2001-04-26 07:52:37,yo,"$60,784.25",vel.flac,"Beck, Hodel and Probst",8048,People's Republic of China,14:44:09,Asia/Amman
"Hunzikerstrasse 69
4284 Amriswil",JB-3305-4003-BANK,Ottilia Aebi,CH,1984-10-02,Dübendorf,25:c6:51:85:bc:69,71.8613245,2007-04-25 22:13:55,sa,$9.44,eius.mp4,"Felber, Schuler and Bachmann",33634869,Mexico,08:27:20,Asia/Qatar
"Schürchstrasse 8
2117 Suhr",JB-2648-5276-BANK,Yannick Maurer,CH,2021-05-08,Uzwil,33:fc:de:a4:39:c3,-0.516485,2009-05-26 19:51:59,lg,$31.50,quam.css,Zimmermann Group,99,Monaco,10:35:59,Asia/Damascus
"Felberstrasse 3
5938 Schlieren",JB-4158-0863-BANK,Rose-Marie Gasser,CH,1997-09-19,Riehen,fe:f3:01:ca:c6:bf,5.8598245,1996-11-05 22:10:35,zu,$5.74,omnis.mp3,"Siegrist, Schär and Hoffmann",445102271,Guatemala,07:56:01,Australia/Melbourne
"Maurerstrasse 1
7275 Aigle",JB-2867-2850-BANK,Ismael Felder,CH,2023-03-23,Küsnacht,24:77:25:a0:94:0f,29.438230,1975-09-19 19:45:26,kl,$77.99,atque.avi,Iten-Hug,52379,Iran,06:10:47,Asia/Tehran
"Schwarzstrasse 330
3398 Möhlin",JB-2700-2474-BANK,Umut Wagner,CH,1985-05-22,Lenzburg,0f:4a:e5:0c:79:b8,13.035942,1983-10-14 13:15:06,ne,"$62,234.36",labore.bmp,Gerber-Hauser,946,Kuwait,23:36:04,Asia/Bangkok
"Hoferstrasse 73
4164 Locarno",JB-0160-1526-BANK,Johannes Leu,CH,2020-09-14,Val-de-Travers,d7:f8:0c:88:ea:f5,32.4448665,1973-04-27 15:30:51,km,$73.32,natus.flac,Erni Inc,724,Vietnam,10:29:26,America/Costa_Rica
"Flückigerstrasse 232
4017 Wettingen",JB-7048-6347-BANK,Helen Schwab,CH,1993-02-21,Uzwil,61:90:64:a9:77:b3,-0.121126,2010-03-03 09:35:28,ka,"$8,332.04",nulla.html,Gloor Ltd,0,Democratic Republic of the Congo,09:36:59,Pacific/Palau
